%time,field.time_val,field.id_val,field.position_val,field.speed_val,field.voltage_val,field.current_val
1677829975387499231,539621,9,2298,0,70,0
1677829975388665252,539623,10,4068,0,70,0
1677829975396190114,539625,11,411,0,71,0
1677829975397336051,539628,12,2425,0,70,0
1677829975398506488,539630,13,4007,0,70,0
1677829975402814076,539632,14,1079,0,71,0
1677829975403907514,539634,15,3907,0,71,0
1677829975405057868,539636,16,1663,0,71,0
1677829975412637605,539649,1,1005,0,72,0
1677829975416958734,539652,2,3033,0,71,0
1677829975418078922,539654,3,471,0,71,0
1677829975425628825,539656,4,2723,0,71,0
1677829975426750638,539659,5,1448,0,72,0
1677829975427860451,539661,6,595,0,71,0
1677829975433293685,539663,7,1020,0,71,0
1677829975434394832,539665,8,3325,0,70,0
1677829975435522769,539667,9,2298,0,70,0
1677829975436645665,539669,10,4068,0,70,0
1677829975441983443,539671,11,411,0,71,0
1677829975443138672,539674,12,2425,0,70,0
1677829975444795266,539676,13,4007,0,70,0
1677829975445961078,539678,14,1079,0,70,0
1677829975450299832,539680,15,3907,0,71,0
1677829975451520602,539682,16,1663,0,71,0
1677829975457983733,539695,1,1005,0,72,1
1677829975462346820,539698,2,3033,0,71,0
1677829975463482924,539701,3,471,0,71,0
1677829975467792220,539703,4,2723,0,71,0
1677829975468928783,539705,5,1448,0,71,0
1677829975473231204,539707,6,595,0,71,0
1677829975474326684,539709,7,1020,0,71,0
1677829975475451997,539711,8,3325,0,70,0
1677829975481941628,539713,9,2298,0,70,0
1677829975483061524,539715,10,4068,0,70,0
1677829975484256711,539717,11,411,0,71,0
1677829975488622131,539719,12,2425,0,70,0
1677829975489727236,539722,13,4007,0,70,0
1677829975490831716,539724,14,1079,0,71,0
1677829975491994444,539726,15,3907,0,71,0
1677829975496335906,539728,16,1663,0,71,0
1677829975504977540,539741,1,1005,0,72,0
1677829975510367066,539744,2,3033,0,71,0
1677829975511522629,539747,3,471,0,70,0
1677829975515809425,539749,4,2723,0,71,1
1677829975516940988,539751,5,1448,0,71,0
1677829975518045051,539753,6,595,0,71,0
1677829975523473827,539755,7,1020,0,71,0
1677829975524592514,539757,8,3325,0,70,0
1677829975525731619,539759,9,2298,0,70,0
1677829975531108937,539761,10,4068,0,70,0
1677829975532217500,539764,11,411,0,71,0
1677829975533360896,539766,12,2425,0,70,0
1677829975537665692,539768,13,4007,0,70,0
1677829975538781963,539771,14,1079,0,71,0
1677829975539884693,539773,15,3907,0,71,0
1677829975541058088,539775,16,1663,0,71,0
1677829975549646473,539787,1,1005,0,72,0
1677829975556141229,539790,2,3033,0,71,0
1677829975560461441,539793,3,471,0,71,0
1677829975561557880,539796,4,2723,0,71,1
1677829975562700317,539798,5,1448,0,71,1
1677829975567056071,539800,6,595,0,71,0
1677829975568176717,539802,7,1020,0,71,0
1677829975569325613,539804,8,3325,0,70,0
1677829975574715889,539806,9,2298,0,70,0
1677829975575781953,539808,10,4068,0,70,0
1677829975577072679,539810,11,411,0,71,1
1677829975583406480,539812,12,2425,0,70,1
1677829975584542542,539816,13,4007,0,70,0
1677829975585631106,539818,14,1079,0,71,0
1677829975586778252,539820,15,3907,0,71,0
1677829975591191587,539822,16,1663,0,71,0
1677829975597650594,539835,1,1005,0,72,1
1677829975602002348,539838,2,3033,0,71,1
1677829975606366601,539841,3,471,0,71,0
1677829975607565621,539843,4,2723,0,71,1
1677829975611897959,539845,5,1448,0,71,0
1677829975612976314,539847,6,595,0,71,0
1677829975614252582,539849,7,1020,0,71,0
1677829975619514569,539851,8,3325,0,70,0
1677829975620624799,539854,9,2298,0,70,0
1677829975621798444,539856,10,4068,0,70,0
1677829975627211720,539857,11,411,0,71,0
1677829975628287325,539860,12,2425,0,70,0
1677829975629392180,539862,13,4007,0,70,0
1677829975630523243,539864,14,1079,0,71,0
1677829975635904561,539866,15,3907,0,71,0
1677829975637094748,539868,16,1663,0,71,0
1677829975642517065,539880,1,1005,0,71,0
1677829975646819111,539883,2,3033,0,71,0
1677829975651174490,539886,3,471,0,71,0
1677829975652266595,539888,4,2723,0,71,0
1677829975656614765,539890,5,1447,0,71,1
1677829975657727453,539892,6,595,0,71,0
1677829975658912723,539894,7,1020,0,71,0
1677829975664239167,539896,8,3325,0,70,0
1677829975665354397,539898,9,2298,0,70,0
1677829975666550125,539900,10,4068,0,70,0
1677829975671903486,539902,11,411,0,71,0
1677829975672989091,539905,12,2425,0,70,0
1677829975674110445,539907,13,4007,0,70,0
1677829975675247258,539909,14,1079,0,70,0
1677829975679579220,539911,15,3907,0,71,0
1677829975680720283,539913,16,1663,0,71,0
1677829975687238622,539925,1,1005,0,72,0
1677829975693745794,539928,2,3033,0,71,0
1677829975698067340,539931,3,471,0,71,0
1677829975699201486,539933,4,2723,0,71,1
1677829975700323299,539935,5,1448,0,71,0
1677829975706761389,539937,6,595,0,71,0
1677829975707861869,539939,7,1020,0,71,0
1677829975708977766,539941,8,3325,0,70,0
1677829975710165744,539943,9,2298,0,70,0
1677829975715528271,539945,10,4068,0,70,0
1677829975716631667,539947,11,411,0,71,0
1677829975717746438,539949,12,2425,0,70,0
1677829975718889792,539951,13,4007,0,70,0
1677829975725346174,539953,14,1079,0,71,0
1677829975726455987,539956,15,3907,0,71,0
1677829975727590550,539958,16,1663,0,71,0
1677829975732983826,539970,1,1005,0,72,0
1677829975738414185,539973,2,3033,0,71,0
1677829975739535290,539976,3,471,0,71,0
1677829975743846336,539978,4,2723,0,71,1
1677829975744968399,539980,5,1447,0,71,1
1677829975746192251,539982,6,595,0,71,0
1677829975750446715,539984,7,1020,0,71,0
1677829975751552570,539986,8,3325,0,70,0
1677829975752709132,539988,9,2298,0,70,0
1677829975758097492,539990,10,4068,0,70,0
1677829975759201013,539993,11,411,0,71,0
1677829975760340534,539994,12,2424,0,70,1
1677829975765776560,539996,13,4007,0,70,0
1677829975766859706,539999,14,1079,0,71,0
1677829975767969811,540001,15,3907,0,71,0
1677829975769169039,540003,16,1663,0,71,0
1677829975777767048,540015,1,1005,0,71,0
1677829975787540995,540018,2,3033,0,71,1
1677829975796126921,540021,3,471,0,71,0
1677829975797185401,540024,4,2723,0,71,0
1677829975798300256,540026,5,1447,0,71,0
1677829975799450735,540028,6,595,0,71,0
1677829975810196580,540030,7,1020,0,71,1
1677829975811314476,540033,8,3325,0,70,0
1677829975812428498,540035,9,2298,0,70,0
1677829975813513728,540037,10,4068,0,70,0
1677829975814614541,540039,11,411,0,71,0
1677829975815762687,540041,12,2425,0,70,1
1677829975816862250,540043,13,4007,0,70,0
1677829975817979604,540045,14,1079,0,71,0
1677829975819149625,540047,15,3907,0,71,0
1677829975823467046,540049,16,1663,0,71,0
1677829975828842697,540062,1,1005,0,72,0
1677829975829993468,540065,2,3033,0,71,0
1677829975838593810,540067,3,471,0,71,0
1677829975839686582,540069,4,2723,0,71,1
1677829975840852269,540071,5,1448,0,71,1
1677829975848394798,540073,6,595,0,71,0
1677829975849496986,540076,7,1020,0,71,0
1677829975850594758,540077,8,3325,0,70,0
1677829975851724529,540079,9,2298,0,70,0
1677829975852826675,540081,10,4068,0,70,0
1677829975853935488,540083,11,411,0,71,0
1677829975855055093,540085,12,2424,0,70,1
1677829975859392638,540087,13,4007,0,70,0
1677829975860511201,540089,14,1079,0,71,0
1677829975861603264,540091,15,3907,0,71,0
1677829975862739369,540093,16,1663,0,71,0
1677829975868215518,540106,1,1005,0,72,1
1677829975872604605,540109,2,3033,0,71,0
1677829975876936317,540111,3,471,0,71,0
1677829975878247335,540114,4,2723,0,71,0
1677829975883486489,540116,5,1448,0,71,0
1677829975884609927,540119,6,595,0,71,0
1677829975885746531,540121,7,1020,0,71,0
1677829975891200431,540123,8,3325,0,70,0
1677829975892274870,540125,9,2298,0,70,0
1677829975893416974,540127,10,4068,0,70,1
1677829975898770293,540129,11,411,0,71,0
1677829975899888022,540132,12,2425,0,70,0
1677829975901028710,540134,13,4007,0,70,0
1677829975902157731,540136,14,1079,0,70,0
1677829975906469527,540138,15,3907,0,71,0
1677829975907672046,540140,16,1663,0,71,0
1677829975920540894,540153,1,1004,0,71,0
1677829975924852274,540156,2,3033,0,71,1
1677829975925936712,540158,3,471,0,71,0
1677829975927023109,540160,4,2723,0,71,0
1677829975928321252,540162,5,1448,0,71,1
1677829975932573007,540164,6,595,0,71,0
1677829975933682195,540167,7,1020,0,71,0
1677829975934807675,540168,8,3325,0,70,0
1677829975935978320,540170,9,2298,0,70,0
1677829975942382161,540172,10,4068,0,70,0
1677829975943532390,540175,11,411,0,71,0
1677829975944633203,540177,12,2425,0,70,0
1677829975945846473,540179,13,4007,0,70,0
1677829975950127145,540180,14,1079,0,70,0
1677829975951200000,540183,15,3907,0,71,0
1677829975952358395,540185,16,1663,0,71,0
1677829975959910007,540197,1,1005,0,72,0
1677829975965362699,540200,2,3033,0,71,0
1677829975966474345,540202,3,471,0,71,0
1677829975986787140,540204,4,2723,0,71,0
1677829975987904162,540207,5,1448,0,71,0
1677829975989081973,540209,6,595,0,71,0
1677829975994449959,540211,7,1020,0,71,0
1677829975995540397,540213,8,3325,0,70,0
1677829975996650377,540215,9,2298,0,70,0
1677829975997792106,540217,10,4068,0,70,0
1677829975998873544,540219,11,411,0,71,0
1677829975999985649,540221,12,2425,0,70,1
1677829976001092379,540223,13,4007,0,70,0
1677829976002195275,540225,14,1079,0,70,0
1677829976003312546,540227,15,3907,0,71,0
1677829976004478483,540229,16,1663,0,71,0
1677829976008773029,540241,1,1005,0,72,0
1677829976009880383,540244,2,3033,0,71,0
1677829976011029404,540246,3,471,0,71,0
1677829976016432679,540248,4,2723,0,71,1
1677829976017519242,540250,5,1447,0,71,1
1677829976018689553,540252,6,595,0,71,0
1677829976024102245,540254,7,1020,0,71,0
1677829976025140142,540257,8,3325,0,70,0
1677829976026274288,540259,9,2298,0,70,0
1677829976027406600,540261,10,4068,0,70,0
1677829976036029524,540263,11,411,0,71,0
1677829976037106421,540265,12,2425,0,70,1
1677829976038231400,540267,13,4007,0,70,0
1677829976039353546,540269,14,1079,0,71,0
1677829976045839759,540271,15,3907,0,71,0
1677829976046977821,540273,16,1663,0,71,0
1677829976052429470,540285,1,1005,0,72,0
1677829976053539949,540288,2,3033,0,71,1
1677829976057906577,540290,3,471,0,71,0
1677829976058974349,540293,4,2723,0,71,0
1677829976060186701,540295,5,1448,0,71,0
1677829976064469664,540296,6,595,0,71,0
1677829976065577435,540299,7,1020,0,71,0
1677829976066678164,540301,8,3325,0,70,0
1677829976071014209,540303,9,2298,0,70,0
1677829976072089981,540306,10,4068,0,70,0
1677829976073291500,540308,11,411,0,71,1
1677829976077616087,540310,12,2425,0,70,0
1677829976078683192,540312,13,4006,0,70,0
1677829976079882711,540314,14,1079,0,71,0
1677829976084263797,540316,15,3907,0,71,0
1677829976085398401,540319,16,1663,0,71,1
1677829976100432747,540331,1,1005,0,72,0
1677829976104751584,540334,2,3033,0,71,0
1677829976105869397,540337,3,471,0,71,0
1677829976106971168,540339,4,2723,0,71,0
1677829976108062523,540340,5,1448,0,71,0
1677829976109234334,540342,6,595,0,71,0
1677829976114635318,540345,7,1020,0,71,0
1677829976115758714,540347,8,3325,0,70,0
1677829976116905692,540349,9,2298,0,70,0
1677829976118048338,540351,10,4068,0,70,0
1677829976122348175,540353,11,411,0,71,1
1677829976123464987,540355,12,2425,0,70,1
1677829976124570925,540357,13,4007,0,70,0
1677829976125680696,540359,14,1079,0,70,0
1677829976130024699,540361,15,3907,0,71,0
1677829976131128096,540363,16,1663,0,71,0
1677829976138728496,540376,1,1005,0,71,1
1677829976143083541,540379,2,3033,0,71,0
1677829976193369359,540381,3,471,0,71,0
1677829976194484922,540384,4,2723,0,71,0
1677829976195587735,540386,5,1448,0,71,0
1677829976196716422,540388,6,595,0,71,0
1677829976197822110,540390,7,1020,0,71,0
1677829976198925715,540392,8,3325,0,70,0
1677829976199988778,540394,9,2298,0,70,0
1677829976201163881,540396,10,4068,0,70,0
1677829976202272861,540398,11,411,0,71,1
1677829976203359924,540400,12,2425,0,70,0
1677829976204494778,540402,13,4007,0,70,0
1677829976205597966,540404,14,1079,0,71,0
1677829976206700321,540406,15,3907,0,71,0
1677829976207824591,540408,16,1663,0,71,0
1677829976208930613,540421,1,1005,0,72,0
1677829976209997384,540424,2,3033,0,71,0
1677829976211155905,540426,3,471,0,71,0
1677829976212264259,540428,4,2723,0,71,0
1677829976213385530,540430,5,1447,0,71,0
1677829976218781847,540432,6,595,0,71,0
1677829976220026657,540434,7,1020,0,71,0
1677829976221090804,540436,8,3325,0,70,1
1677829976222208283,540438,9,2298,0,70,1
1677829976223318888,540440,10,4068,0,70,0
1677829976224436200,540442,11,411,0,71,0
1677829976225538138,540444,12,2425,0,70,0
1677829976226640743,540446,13,4007,0,70,0
1677829976227765430,540448,14,1079,0,70,0
1677829976228876951,540450,15,3907,0,71,0
1677829976229991597,540452,16,1663,0,71,0
1677829976235437205,540464,1,1005,0,72,0
1677829976236542059,540467,2,3033,0,71,1
1677829976237657830,540469,3,471,0,71,0
1677829976238800226,540471,4,2723,0,71,0
1677829976245290856,540473,5,1447,0,71,1
1677829976246364752,540475,6,595,0,71,0
1677829976247478857,540477,7,1020,0,71,0
1677829976248658043,540479,8,3325,0,70,0
1677829976249776773,540481,9,2298,0,70,0
1677829976255151465,540483,10,4068,0,70,0
1677829976256261486,540486,11,411,0,71,1
1677829976257377673,540487,12,2425,0,70,0
1677829976258472945,540489,13,4007,0,70,0
1677829976259619340,540491,14,1079,0,70,0
1677829976265017032,540493,15,3907,0,71,0
1677829976266167511,540496,16,1663,0,71,0
1677829976271585702,540508,1,1005,0,72,1
1677829976276947061,540512,2,3033,0,71,0
1677829976278084206,540514,3,471,0,71,0
1677829976282411585,540516,4,2723,0,71,0
1677829976283500814,540518,5,1447,0,71,0
1677829976284645168,540520,6,595,0,71,0
1677829976288964088,540522,7,1020,0,71,0
1677829976290067943,540524,8,3325,0,70,0
1677829976291194797,540526,9,2298,0,70,0
1677829976296587280,540528,10,4068,0,70,0
1677829976297696677,540530,11,411,0,71,0
1677829976298833905,540532,12,2425,0,70,0
1677829976303157784,540534,13,4007,0,70,0
1677829976304280971,540537,14,1079,0,70,0
1677829976305400034,540539,15,3907,0,71,0
1677829976306564346,540541,16,1663,0,71,0
1677829976316238375,540553,1,1005,0,72,0
1677829976320581336,540556,2,3033,0,71,0
1677829976324901339,540559,3,471,0,71,0
1677829976326071901,540562,4,2723,0,71,0
1677829976330382904,540564,5,1448,0,71,0
1677829976331497592,540567,6,595,0,71,0
1677829976335854720,540568,7,1020,0,71,0
1677829976336957908,540571,8,3325,0,70,0
1677829976338059554,540573,9,2298,0,70,0
1677829976343491161,540575,10,4068,0,70,0
1677829976344552600,540577,11,411,0,71,0
1677829976345703329,540579,12,2425,0,70,0
1677829976351181477,540581,13,4007,0,70,0
1677829976352358831,540584,14,1079,0,71,0
1677829976353446269,540586,15,3907,0,71,0
1677829976354588039,540588,16,1663,0,71,0
1677829976363248046,540600,1,1005,0,72,0
1677829976367592590,540603,2,3033,0,71,0
1677829976368709236,540606,3,471,0,71,1
1677829976373031198,540607,4,2723,0,71,1
1677829976374186301,540610,5,1448,0,71,0
1677829976378512013,540612,6,595,0,71,0
1677829976379610867,540614,7,1020,0,71,0
1677829976380763721,540616,8,3325,0,70,0
1677829976386144455,540618,9,2298,0,70,0
1677829976387216018,540620,10,4068,0,70,0
1677829976388602784,540622,11,411,0,71,1
1677829976393791730,540624,12,2425,0,70,0
1677829976394879960,540627,13,4007,0,70,0
1677829976396001772,540629,14,1079,0,70,0
1677829976397145584,540631,15,3907,0,71,0
1677829976402570859,540633,16,1663,0,71,0
1677829976411181908,540646,1,1005,0,72,0
1677829976425106191,540649,2,3033,0,71,0
1677829976426236462,540652,3,471,0,71,0
1677829976427350358,540654,4,2723,0,71,1
1677829976428451921,540655,5,1448,0,71,0
1677829976433929444,540657,6,595,0,71,0
1677829976435047090,540660,7,1020,0,71,0
1677829976436165111,540662,8,3325,0,70,0
1677829976437258758,540664,9,2298,0,70,0
1677829976438368779,540666,10,4068,0,70,0
1677829976439477925,540668,11,411,0,71,0
1677829976440620237,540670,12,2425,0,70,0
1677829976444938282,540672,13,4007,0,70,0
1677829976446042053,540674,14,1079,0,71,0
1677829976447161324,540676,15,3907,0,71,0
1677829976448267471,540678,16,1663,0,70,0
1677829976454839807,540690,1,1005,0,72,0
1677829976459180768,540693,2,3033,0,71,0
1677829976460352872,540695,3,471,0,71,0
1677829976464664667,540697,4,2723,0,71,0
1677829976465807396,540700,5,1447,0,71,0
1677829976466875501,540702,6,595,0,71,1
1677829976471288211,540704,7,1020,0,71,0
1677829976472390857,540706,8,3325,0,70,0
1677829976473514919,540708,9,2298,0,70,0
1677829976478950569,540710,10,4068,0,70,0
1677829976480053673,540713,11,411,0,70,1
1677829976481191444,540715,12,2425,0,70,0
1677829976487652491,540717,13,4007,0,70,0
1677829976488711471,540719,14,1079,0,71,0
1677829976489882658,540721,15,3907,0,71,0
1677829976491046011,540723,16,1663,0,71,0
1677829976538098890,540736,1,1005,0,72,0
1677829976539178286,540739,2,3033,0,71,1
1677829976540287891,540741,3,471,0,71,0
1677829976541401912,540743,4,2723,0,71,0
1677829976542549474,540745,5,1448,0,71,0
1677829976547920416,540747,6,595,0,71,0
1677829976549002021,540749,7,1020,0,71,0
1677829976550159666,540751,8,3325,0,70,0
1677829976551278771,540753,9,2298,0,70,0
1677829976552385750,540755,10,4068,0,70,0
1677829976553497813,540757,11,411,0,71,0
1677829976554625542,540759,12,2425,0,70,0
1677829976555710813,540761,13,4007,0,70,0
1677829976556812793,540763,14,1079,0,70,0
1677829976557933356,540765,15,3907,0,71,0
1677829976559042168,540767,16,1663,0,71,0
1677829976560153148,540779,1,1005,0,72,1
1677829976561253836,540782,2,3033,0,71,0
1677829976562413606,540784,3,471,0,71,0
1677829976567800131,540786,4,2723,0,71,0
1677829976568907444,540789,5,1448,0,71,1
1677829976570023882,540791,6,595,0,71,0
1677829976571144944,540793,7,1020,0,71,0
1677829976572250674,540794,8,3325,0,70,0
1677829976573364820,540796,9,2298,0,70,0
1677829976574466258,540798,10,4068,0,70,0
1677829976575583737,540800,11,411,0,71,0
1677829976576683175,540802,12,2425,0,70,0
1677829976577806946,540804,13,4007,0,70,0
1677829976582147740,540806,14,1079,0,71,0
1677829976583251220,540808,15,3907,0,71,0
1677829976584363491,540810,16,1663,0,70,0
1677829976588731035,540823,1,1005,0,72,0
1677829976589870056,540826,2,3033,0,71,0
1677829976594175518,540828,3,471,0,71,0
1677829976595270622,540830,4,2723,0,71,0
1677829976596408685,540832,5,1447,0,71,0
1677829976601838667,540834,6,595,0,71,0
1677829976602950272,540836,7,1020,0,71,0
1677829976604113208,540838,8,3325,0,70,0
1677829976609520192,540840,9,2298,0,70,0
1677829976610573922,540843,10,4068,0,70,0
1677829976611677318,540844,11,411,0,71,0
1677829976612858630,540846,12,2425,0,70,0
1677829976617143300,540848,13,4007,0,69,0
1677829976618318112,540851,14,1079,0,71,0
1677829976619343176,540853,15,3907,0,71,1
1677829976620499113,540855,16,1663,0,70,0
1677829976630207017,540867,1,1005,0,72,0
1677829976634566394,540870,2,3033,0,71,1
1677829976635675290,540872,3,471,0,71,0
1677829976639980836,540875,4,2723,0,71,0
1677829976641145314,540877,5,1448,0,71,0
1677829976646525048,540879,6,595,0,71,0
1677829976647678651,540882,7,1020,0,71,0
1677829976648843880,540884,8,3325,0,70,0
1677829976653109468,540886,9,2298,0,70,0
1677829976654230113,540888,10,4068,0,70,0
1677829976655345301,540890,11,411,0,71,1
1677829976659761678,540892,12,2425,0,70,0
1677829976660869449,540894,13,4007,0,70,0
1677829976661947512,540896,14,1079,0,71,0
1677829976663111074,540898,15,3907,0,71,0
1677829976667443994,540900,16,1663,0,71,0
1677829976675004062,540912,1,1005,0,72,0
1677829976679308066,540915,2,3033,0,71,0
1677829976680485710,540917,3,471,0,71,0
1677829976684828838,540920,4,2723,0,71,0
1677829976685958109,540922,5,1448,0,71,0
1677829976693569968,540924,6,595,0,71,0
1677829976694668364,540926,7,1020,0,71,0
1677829976695810301,540928,8,3325,0,70,1
1677829976703346287,540930,9,2298,0,70,0
1677829976704450725,540932,10,4068,0,70,0
1677829976705554496,540934,11,411,0,71,0
1677829976706658851,540936,12,2425,0,70,0
1677829976707824204,540938,13,4007,0,70,0
1677829976713185271,540941,14,1079,0,71,0
1677829976714284959,540943,15,3907,0,71,0
1677829976715461979,540945,16,1663,0,71,0
1677829976721923484,540957,1,1005,0,71,1
1677829976727332926,540960,2,3033,0,71,0
1677829976728428822,540962,3,471,0,71,0
1677829976729564218,540964,4,2723,0,71,0
1677829976734989034,540966,5,1448,0,71,0
1677829976736125013,540968,6,595,0,71,1
1677829976737189160,540970,7,1020,0,71,0
1677829976738308181,540972,8,3325,0,70,0
1677829976742652267,540974,9,2298,0,70,0
1677829976743774455,540976,10,4068,0,70,0
1677829976744895017,540978,11,411,0,71,0
1677829976746139994,540980,12,2425,0,70,0
1677829976750377207,540982,13,4007,0,70,0
1677829976751471895,540984,14,1079,0,71,0
1677829976752582916,540986,15,3907,0,71,0
1677829976753712437,540988,16,1663,0,70,0
1677829976765575842,541001,1,1005,0,72,0
1677829976769891554,541004,2,3033,0,71,0
1677829976771073241,541007,3,471,0,71,0
1677829976775335953,541008,4,2723,0,71,0
1677829976776473557,541011,5,1447,0,71,0
1677829976777569370,541013,6,595,0,71,0
1677829976781919665,541015,7,1020,0,71,0
1677829976783033686,541017,8,3325,0,70,0
1677829976784161623,541019,9,2298,0,70,0
1677829976788494751,541021,10,4068,0,70,0
1677829976789628522,541023,11,411,0,71,0
1677829976790776334,541025,12,2425,0,70,0
1677829976797197257,541027,13,4007,0,70,0
1677829976798312694,541030,14,1079,0,71,0
1677829976799448132,541032,15,3907,0,71,0
1677829976804877864,541034,16,1663,0,71,0
1677829976811368911,541046,1,1005,0,72,0
1677829976816749228,541049,2,3033,0,71,0
1677829976817884165,541051,3,471,0,71,0
1677829976819094309,541053,4,2723,0,71,1
1677829976824499626,541055,5,1448,0,71,1
1677829976825595981,541057,6,595,0,71,0
1677829976826699502,541059,7,1020,0,71,0
1677829976827819731,541061,8,3325,0,70,0
1677829976832192192,541063,9,2298,0,70,0
1677829976833292963,541065,10,4068,0,70,0
1677829976834386943,541067,11,411,0,71,0
1677829976835489714,541069,12,2425,0,70,0
1677829976839840342,541071,13,4007,0,70,0
1677829976840934613,541074,14,1079,0,71,0
1677829976842042509,541076,15,3907,0,71,0
1677829976843167238,541078,16,1663,0,71,0
1677829976852819601,541090,1,1005,0,72,0
1677829976857205270,541093,2,3033,0,71,1
1677829976862594295,541095,3,471,0,71,0
1677829976863698566,541099,4,2723,0,71,0
1677829976864848087,541101,5,1447,0,72,0
1677829976869137132,541103,6,595,0,71,0
1677829976870267236,541105,7,1020,0,71,0
1677829976871413423,541107,8,3325,0,70,0
1677829976875719302,541109,9,2298,0,70,0
1677829976876810948,541111,10,4068,0,70,0
1677829976877923636,541113,11,411,0,71,0
1677829976896166132,541115,12,2425,0,70,0
1677829976897310569,541117,13,4007,0,70,0
1677829976898398007,541119,14,1079,0,70,0
1677829976899505445,541121,15,3907,0,71,0
1677829976900648090,541123,16,1663,0,71,0
1677829976924249403,541135,1,1005,0,72,0
1677829976925348633,541138,2,3033,0,71,0
1677829976926444029,541140,3,471,0,71,0
1677829976927566133,541142,4,2723,0,71,0
1677829976928669279,541144,5,1447,0,71,1
1677829976929768634,541146,6,595,0,71,0
1677829976930885197,541148,7,1020,0,71,0
1677829976931985968,541150,8,3325,0,70,0
1677829976933108322,541152,9,2298,0,70,1
1677829976934197260,541153,10,4068,0,70,0
1677829976935326989,541155,11,411,0,71,0
1677829976936508176,541157,12,2425,0,70,1
1677829976940785138,541159,13,4007,0,70,0
1677829976941885868,541162,14,1079,0,71,0
1677829976943007347,541164,15,3907,0,71,0
1677829976944130076,541166,16,1663,0,71,0
1677829976948512287,541179,1,1005,0,72,0
1677829976949575892,541182,2,3033,0,71,0
1677829976950745579,541184,3,471,0,71,0
1677829976951899224,541186,4,2723,0,71,0
1677829976956185436,541188,5,1447,0,71,0
1677829976957333623,541190,6,595,0,71,0
1677829976958418353,541192,7,1020,0,71,0
1677829976959555499,541194,8,3325,0,70,1
1677829976963882210,541196,9,2298,0,70,0
1677829976964988898,541198,10,4068,0,70,0
1677829976966109128,541200,11,411,0,71,0
1677829976971504694,541202,12,2425,0,70,0
1677829976972714255,541205,13,4007,0,70,0
1677829976973762777,541207,14,1079,0,70,0
1677829976978137321,541209,15,3907,0,71,0
1677829976979336424,541212,16,1663,0,71,0
1677829976988054429,541224,1,1005,0,72,0
1677829976992287268,541227,2,3033,0,71,0
1677829976993502287,541229,3,471,0,71,0
1677829976998819147,541231,4,2723,0,71,1
1677829976999928793,541234,5,1447,0,71,0
1677829977001073563,541236,6,595,0,71,0
1677829977005466148,541238,7,1020,0,71,0
1677829977006568128,541240,8,3325,0,70,0
1677829977007737814,541242,9,2298,0,70,0
1677829977012057858,541244,10,4068,0,70,0
1677829977013149712,541247,11,411,0,71,1
1677829977014312566,541249,12,2425,0,70,0
1677829977018607735,541251,13,4007,0,70,0
1677829977019717589,541254,14,1079,0,71,0
1677829977020874234,541256,15,3907,0,71,0
1677829977025241402,541258,16,1663,0,71,0
1677829977032808052,541270,1,1005,0,71,0
1677829977037118180,541273,2,3033,0,71,1
1677829977041424766,541275,3,471,0,71,0
1677829977042583786,541279,4,2723,0,71,0
1677829977046990911,541281,5,1448,0,71,0
1677829977048241221,541283,6,595,0,71,0
1677829977049355325,541285,7,1020,0,71,0
1677829977061177520,541287,8,3325,0,70,0
1677829977062282958,541289,9,2298,0,70,0
1677829977063410020,541291,10,4068,0,70,0
1677829977064509458,541293,11,411,0,71,0
1677829977065613437,541295,12,2425,0,70,0
1677829977066739958,541297,13,4007,0,70,0
1677829977082848781,541299,14,1079,0,70,0
1677829977083954218,541302,15,3907,0,71,0
1677829977085078406,541304,16,1663,0,71,0
1677829977086178260,541316,1,1005,0,71,1
1677829977087298822,541319,2,3033,0,71,0
1677829977088448634,541321,3,471,0,71,0
1677829977092770595,541323,4,2723,0,71,0
1677829977093860658,541325,5,1448,0,72,0
1677829977094993178,541327,6,595,0,71,0
1677829977096118240,541329,7,1020,0,71,0
1677829977097225636,541331,8,3325,0,70,0
1677829977101573680,541333,9,2298,0,70,0
1677829977102724325,541335,10,4068,0,70,1
1677829977103791471,541337,11,411,0,71,0
1677829977105001949,541339,12,2425,0,70,0
1677829977111402329,541341,13,4007,0,70,0
1677829977112494350,541343,14,1079,0,71,0
1677829977113614871,541345,15,3907,0,71,0
1677829977114790932,541347,16,1663,0,71,0
1677829977134090528,541359,1,1005,0,72,0
1677829977142673784,541362,2,3033,0,71,0
1677829977143772680,541365,3,471,0,71,0
1677829977144882076,541367,4,2723,0,71,0
1677829977146002930,541369,5,1448,0,71,1
1677829977147088576,541370,6,595,0,71,0
1677829977148265096,541372,7,1020,0,71,0
1677829977149375950,541374,8,3325,0,70,1
1677829977150496137,541376,9,2298,0,70,0
1677829977151620783,541378,10,4068,0,70,0
1677829977152740304,541380,11,411,0,71,0
1677829977158158119,541383,12,2425,0,70,0
1677829977159245390,541385,13,4007,0,70,0
1677829977160360453,541387,14,1079,0,70,0
1677829977161465099,541389,15,3907,0,71,0
1677829977162586286,541390,16,1663,0,71,0
1677829977166960370,541403,1,1005,0,72,0
1677829977171337747,541406,2,3033,0,71,0
1677829977172471684,541408,3,471,0,71,0
1677829977176800686,541410,4,2723,0,71,0
1677829977177928998,541413,5,1448,0,71,1
1677829977182269542,541415,6,595,0,71,0
1677829977183358480,541418,7,1020,0,71,0
