%time,field.time_val,field.id_val,field.position_val,field.speed_val,field.voltage_val,field.current_val
1680086597396369923,1253288,1,1947,0,74,0
1680086597397451923,1253290,2,777,0,73,0
1680086597398567298,1253293,3,3122,0,73,0
1680086597399769757,1253295,4,4065,0,73,0
1680086597400910465,1253298,5,1441,0,74,0
1680086597402081840,1253300,6,1538,0,74,0
1680086597403478632,1253302,7,2470,0,73,0
1680086597405578590,1253304,8,901,0,72,0
1680086597405582548,1253306,9,3397,0,73,0
1680086597406926923,1253309,10,968,0,73,0
1680086597408378882,1253311,11,883,0,73,0
1680086597409548340,1253313,12,4017,0,73,0
1680086597413850048,1253315,13,2033,0,72,0
1680086597414939382,1253318,14,1053,0,73,0
1680086597416180548,1253320,15,1049,0,74,0
1680086597418256715,1253322,16,3082,0,73,0
1680086597432584173,1253343,1,1947,0,74,0
1680086597436236298,1253346,2,777,0,73,0
1680086597445240423,1253348,3,3122,0,73,0
1680086597446464882,1253351,4,4065,0,73,0
1680086597447637257,1253353,5,1442,0,74,0
1680086597448939298,1253355,6,1538,0,74,0
1680086597455457632,1253357,7,2470,0,73,0
1680086597456585548,1253359,8,901,0,73,0
1680086597457859632,1253361,9,3397,0,73,0
1680086597458997798,1253363,10,968,0,73,0
1680086597460235423,1253365,11,883,0,73,0
1680086597465728590,1253367,12,4017,0,73,0
1680086597466844007,1253370,13,2033,0,72,0
1680086597467971965,1253372,14,1053,0,73,0
1680086597469180882,1253373,15,1049,0,74,0
1680086597470504590,1253375,16,3082,0,73,0
1680086597483679257,1253394,1,1948,0,74,0
1680086597488290882,1253397,2,777,0,73,0
1680086597497169215,1253399,3,3122,0,73,0
1680086597498263632,1253402,4,4065,0,73,0
1680086597499580590,1253404,5,1442,0,74,0
1680086597500743798,1253406,6,1539,0,74,0
1680086597506467007,1253408,7,2470,0,73,0
1680086597507495132,1253410,8,901,0,72,0
1680086597508663340,1253412,9,3396,0,73,0
1680086597509913173,1253414,10,968,0,73,0
1680086597511014965,1253416,11,883,0,73,0
1680086597516788923,1253418,12,4017,0,73,0
1680086597517894965,1253420,13,2033,0,72,0
1680086597519043173,1253422,14,1053,0,73,0
1680086597520175090,1253424,15,1049,0,74,0
1680086597521270007,1253426,16,3081,0,72,0
1680086597535747007,1253446,1,1947,0,74,0
1680086597542535632,1253449,2,777,0,73,0
1680086597546941840,1253451,3,3122,0,73,0
1680086597548107298,1253454,4,4065,0,73,0
1680086597549239840,1253456,5,1441,0,74,0
1680086597551638965,1253458,6,1538,0,74,0
1680086597552675090,1253461,7,2470,0,73,0
1680086597557209882,1253463,8,901,0,72,0
1680086597558343507,1253465,9,3396,0,73,0
