%time,field.time_val,field.id_val,field.position_val,field.speed_val,field.voltage_val,field.current_val
1680087047596723013,1703503,15,1228,0,74,0
1680087047597782221,1703505,16,1111,0,72,0
1680087047610358513,1703526,1,2081,0,74,0
1680087047617034846,1703528,2,3121,0,73,0
1680087047618173138,1703530,3,3035,0,73,0
1680087047619234555,1703532,4,2096,0,73,0
1680087047628397388,1703534,5,1347,0,74,0
1680087047629398180,1703536,6,3763,0,73,0
1680087047630685680,1703538,7,2620,0,73,0
1680087047631781763,1703540,8,2999,0,72,0
1680087047633299680,1703542,9,3210,0,73,0
1680087047638913471,1703544,10,3122,0,73,0
1680087047640016930,1703546,11,1010,0,73,0
1680087047641138096,1703548,12,1591,0,73,0
1680087047642347805,1703550,13,1876,0,72,0
1680087047643554055,1703552,14,2885,0,73,0
1680087047648219763,1703554,15,1227,0,74,0
1680087047649238555,1703557,16,1111,0,72,0
1680087047662758680,1703577,1,2081,0,74,0
1680087047668518221,1703580,2,3121,0,73,0
1680087047669420013,1703582,3,3035,0,73,0
1680087047679513680,1703584,4,2096,0,73,0
1680087047680631471,1703587,5,1347,0,74,0
1680087047682051221,1703589,6,3763,0,74,0
1680087047683107721,1703591,7,2620,0,73,0
1680087047684492680,1703592,8,2999,0,72,0
1680087047688968305,1703594,9,3210,0,73,0
1680087047690082013,1703597,10,3122,0,73,0
1680087047691230180,1703599,11,1009,0,73,0
1680087047692437221,1703601,12,1591,0,73,0
1680087047693579971,1703603,13,1876,0,72,0
1680087047699268013,1703605,14,2885,0,73,0
1680087047700321138,1703607,15,1228,0,73,0
1680087047701441180,1703609,16,1111,0,72,0
1680087047714944346,1703629,1,2081,0,74,0
1680087047720509471,1703632,2,3121,0,73,0
1680087047721614305,1703634,3,3034,0,73,0
1680087047730706430,1703636,4,2096,0,73,0
1680087047731900430,1703639,5,1347,0,74,0
1680087047733017180,1703641,6,3763,0,73,0
1680087047734114388,1703643,7,2620,0,73,0
1680087047735274971,1703644,8,2999,0,72,0
1680087047740906221,1703646,9,3210,0,72,0
1680087047743828221,1703649,10,3121,0,73,0
1680087047743829138,1703651,11,1010,0,73,0
1680087047744360013,1703653,12,1591,0,72,0
1680087047745496555,1703654,13,1876,0,72,0
1680087047750969138,1703656,14,2886,0,73,0
1680087047752442555,1703660,15,1228,0,74,0
1680087047753247888,1703661,16,1111,0,72,0
1680087047766615388,1703681,1,2081,0,74,0
1680087047771239555,1703684,2,3121,0,73,0
1680087047781244388,1703686,3,3035,0,73,0
1680087047782462096,1703689,4,2096,0,73,0
1680087047783625763,1703691,5,1347,0,74,0
1680087047784697680,1703693,6,3763,0,73,0
1680087047785839305,1703695,7,2619,0,73,0
1680087047791385721,1703697,8,2999,0,72,0
1680087047792664263,1703700,9,3210,0,73,0
1680087047793741388,1703701,10,3121,0,73,0
1680087047794828555,1703703,11,1010,0,73,0
1680087047795896180,1703705,12,1591,0,73,0
1680087047801470805,1703707,13,1876,0,72,0
1680087047802560930,1703709,14,2885,0,73,0
1680087047803669430,1703711,15,1227,0,74,0
1680087047804769971,1703713,16,1111,0,72,0
1680087047819153555,1703733,1,2081,0,74,0
1680087047823575805,1703736,2,3121,0,73,0
1680087047833374721,1703738,3,3035,0,73,0
1680087047834750388,1703741,4,2096,0,73,0
1680087047835907180,1703743,5,1347,0,74,0
1680087047836990846,1703745,6,3763,0,73,0
1680087047838096180,1703747,7,2620,0,73,0
1680087047843781471,1703749,8,2999,0,72,0
1680087047844842888,1703751,9,3210,0,72,0
1680087047846039805,1703753,10,3122,0,72,0
1680087047847193888,1703755,11,1010,0,73,0
1680087047848348138,1703757,12,1591,0,72,0
1680087047853754596,1703759,13,1876,0,72,0
1680087047854871513,1703762,14,2885,0,73,0
